TradeType,DistrictOfficeCode,DistrictOfficeName,CountryOfOrigin,CountryOfOriginName,CountryOfDestination,CountryOfDestinationName,Tariff,StatisticalUnit,TransportCode,TransportCodeDescription,YearMonth,CalendarYear,Section,SectionAndDescription,Chapter,ChapterAndDescription,TariffAndDescription,StatisticalQuantity,CustomsValue,WorldRegion
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02022090,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02022090 - Other,513.28,9440,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02042200,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02042200 - Other Cuts With Bone In,14480,371502,OCEANIA
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02071290,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,27000,446057,EUROPE
Imports,CTN,Cape Town,BE,Belgium,ZA,South Africa,02071497,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02071497 - Thighs,136130,1871495,EUROPE
Imports,JHB,Johannesburg,IT,Italy,ZA,South Africa,02101900,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02101900 - Other,1920.15,324599,EUROPE
Imports,JHB,Johannesburg,PT,Portugal,ZA,South Africa,02101200,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02101200 - Bellies (Streaky) And Cuts Thereof,43.2,3958,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02032910,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,77000,1712120,EUROPE
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02071498,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02071498 - Drumsticks,25000,502236,EUROPE
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062900,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,42630.65,543901,OCEANIA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02062900,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,15998,716549,AMERICA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071493,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,452050,4025622,AMERICA
Imports,CTN,Cape Town,BE,Belgium,ZA,South Africa,02071498,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02071498 - Drumsticks,84000,1581918,EUROPE
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071421,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02071421 - Livers,49980,266088,AMERICA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02044200,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,321641.24,3832495,OCEANIA
Imports,FBB,Ficksburg Bridge,LS,Lesotho,ZA,South Africa,02101900,KG,03,Road,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02101900 - Other,780,2200,AFRICA
Imports,DBN,Durban,UY,Uruguay,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,50000,199824,AMERICA
Imports,DBN,Durban,US,United States,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,169373.32,1062371,AMERICA
Imports,DBN,Durban,US,United States,ZA,South Africa,02071410,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,25855.03,643430,AMERICA
Imports,DBN,Durban,US,United States,ZA,South Africa,02072700,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",128168.6,1720888,AMERICA
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02062200,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,25480.36,185339,EUROPE
Imports,DFM,Cape Town Int Airport,FR,France,ZA,South Africa,02074500,KG,04,Air,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02074500 - Other, Frozen",6.12,46783,EUROPE
Imports,DBN,Durban,NL,Netherlands,ZA,South Africa,02071220,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",135000,762617,EUROPE
Imports,DBN,Durban,UY,Uruguay,ZA,South Africa,02023000,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,155958.81,3990271,AMERICA
Imports,DBN,Durban,PT,Portugal,ZA,South Africa,02101100,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02101100 - Hams, Shoulders And Cuts Thereof, With Bone In",3203.76,275474,EUROPE
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02062100,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02062100 - Tongues,19040,185003,OCEANIA
Imports,DBN,Durban,NL,Netherlands,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,3244800,49540030,EUROPE
Imports,DBN,Durban,NL,Netherlands,ZA,South Africa,02032910,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,99970.94,3870590,EUROPE
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02062200,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,116390.87,807317,OCEANIA
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02069000,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",136967.8,1617405,OCEANIA
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02044200,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,115596.68,1954427,OCEANIA
Imports,DBN,Durban,NL,Netherlands,ZA,South Africa,02071210,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,1149480,7999878,EUROPE
Imports,DBN,Durban,NL,Netherlands,ZA,South Africa,02071290,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,55000,283918,EUROPE
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02089090,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02089090 - Other,18082.1,368460,OCEANIA
Imports,CTN,Cape Town,TH,Thailand,ZA,South Africa,02071210,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,99960,304082,ASIA
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02071493,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02071493 - Leg quarters,84000,1235865,EUROPE
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02062900,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,176528.52,1676000,OCEANIA
Imports,DBN,Durban,NL,Netherlands,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,12600,60771,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02032910,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,172580,5150044,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02032910,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,588743.2,17583080,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,351000,2278717,AMERICA
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,31000,203249,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,151212,878305,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,4015143.31,60546560,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,308070,4375762,EUROPE
Imports,CTN,Cape Town,NL,Netherlands,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,3282790,49922223,EUROPE
Imports,CTN,Cape Town,NL,Netherlands,ZA,South Africa,02071210,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,139862,885754,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071220,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",653270,2736478,AMERICA
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,326195,1989378,EUROPE
Imports,DBN,Durban,HU,Hungary,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,249356,1818636,EUROPE
Imports,DBN,Durban,HU,Hungary,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,94588,1165736,EUROPE
Imports,CTN,Cape Town,NL,Netherlands,ZA,South Africa,02071290,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,224100,2387273,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02071220,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",39720,204747,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02062200,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,24697,274358,EUROPE
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02072700,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",262783,2473565,AMERICA
Imports,DBN,Durban,DK,Denmark,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,50152,745870,EUROPE
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02032200,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02032200 - Hams, Shoulders And Cuts Thereof, With Bone In",50002.73,1023944,AMERICA
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,25000,178996,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,50000,753068,EUROPE
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,25000,187479,EUROPE
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02069000,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",28920,262095,OCEANIA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,442314,3182472,AMERICA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071210,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,9639311,39311762,AMERICA
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02071210,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,100663,786175,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02032910,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,71000,2115762,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02064900,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,49854,368364,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,25000,223314,AMERICA
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02071220,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",25000,129182,EUROPE
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02062200,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,1054128.67,7601459,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02044300,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02044300 - Boneless,17968.88,1450480,OCEANIA
Imports,DBN,Durban,FR,France,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,25360,356598,EUROPE
Imports,DBN,Durban,FR,France,ZA,South Africa,02032910,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,121300,3848854,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02091000,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02091000 - Of Pigs,23487,271630,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02064900,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,208182.5,1371076,EUROPE
Imports,CTN,Cape Town,IT,Italy,ZA,South Africa,02101900,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02101900 - Other,5100.01,607249,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,1214900,17640158,EUROPE
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02101900,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02101900 - Other,1731.48,255136,EUROPE
Imports,DBN,Durban,CL,Chile,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,24012,159364,AMERICA
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02091000,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02091000 - Of Pigs,24989.93,190828,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02032990,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,149582.5,4705035,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02064900,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,124984.5,900408,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02032200,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02032200 - Hams, Shoulders And Cuts Thereof, With Bone In",50087.5,1288919,EUROPE
Imports,DBN,Durban,DK,Denmark,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,27000,307492,EUROPE
Imports,DBN,Durban,CL,Chile,ZA,South Africa,02072700,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",156000,1385767,AMERICA
Imports,CTN,Cape Town,HU,Hungary,ZA,South Africa,02032910,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,25000,785686,EUROPE
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02044200,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,210520,3623118,OCEANIA
Imports,CTN,Cape Town,US,United States,ZA,South Africa,02072700,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",54109.59,636947,AMERICA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02062900,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,90981,3962938,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02071420,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,26000,85172,AMERICA
Imports,DBN,Durban,HU,Hungary,ZA,South Africa,02071220,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",174520,1017674,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071210,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,202850,960007,AMERICA
Imports,CTN,Cape Town,TH,Thailand,ZA,South Africa,02074200,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02074200 - Not Cut In Pieces, Frozen",9543,360422,ASIA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02032990,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,104960.32,1818646,AMERICA
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02091000,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02091000 - Of Pigs,25000,169653,EUROPE
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,50000,740812,EUROPE
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02069000,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",89314.6,960193,OCEANIA
Imports,CTN,Cape Town,NL,Netherlands,ZA,South Africa,02071220,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",54000,281030,EUROPE
Imports,CTN,Cape Town,IT,Italy,ZA,South Africa,02101200,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02101200 - Bellies (Streaky) And Cuts Thereof,29.43,4482,EUROPE
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02072700,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",18392,320660,EUROPE
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,80500,1293185,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02072500,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072500 - Not Cut In Pieces, Frozen",18590.74,142749,AMERICA
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,296640,4255612,EUROPE
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02032910,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,128603.19,3478014,EUROPE
Imports,CTN,Cape Town,BE,Belgium,ZA,South Africa,02032910,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,25334.09,768311,EUROPE
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02062100,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02062100 - Tongues,18251.2,165649,OCEANIA
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02064900,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,25000,220303,EUROPE
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02032910,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,50059,1437793,EUROPE
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02062900,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,61880.8,452313,OCEANIA
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02062200,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,71881.44,470331,OCEANIA
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02072700,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",27000,235982,EUROPE
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062100,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02062100 - Tongues,56739.2,624850,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062200,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,96771.17,754275,OCEANIA
Imports,CTN,Cape Town,DK,Denmark,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,107146,1511874,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02032910,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,464800.5,12240056,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02071220,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",54000,210180,EUROPE
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02072700,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",25980,377814,AMERICA
Imports,CTN,Cape Town,BE,Belgium,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,27000,361498,EUROPE
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,289990,3200818,AMERICA
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,1245770,17654019,EUROPE
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071410,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,339405,9761273,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02032990,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,159668.67,3796238,AMERICA
Imports,CTN,Cape Town,IT,Italy,ZA,South Africa,02101900,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02101900 - Other,3979.42,527028,EUROPE
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062900,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,106985.8,1040938,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02023000,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,23992.5,1137329,OCEANIA
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02062900,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,24989.52,302069,EUROPE
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071210,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,304600,1252392,AMERICA
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02071499,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,02071499 - Other,28000,544493,EUROPE
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02071290,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,25000,145208,EUROPE
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02064900,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,50899,362599,EUROPE
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02032990,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,83981.18,833020,OCEANIA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02072700,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",1541308,23560099,AMERICA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071410,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,683916,17444116,AMERICA
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02071490,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,26000,384412,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02072500,KG,01,Maritime,201509,2015,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072500 - Not Cut In Pieces, Frozen",165658.24,6961347,AMERICA
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02032990,KG,01,Maritime,201404,2014,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,32830,985820,EUROPE
