TradeType,DistrictOfficeCode,DistrictOfficeName,CountryOfOrigin,CountryOfOriginName,CountryOfDestination,CountryOfDestinationName,Tariff,StatisticalUnit,TransportCode,TransportCodeDescription,YearMonth,CalendarYear,Section,SectionAndDescription,Chapter,ChapterAndDescription,TariffAndDescription,StatisticalQuantity,CustomsValue,WorldRegion
Imports,CTN,Cape Town,BE,Belgium,ZA,South Africa,02071490,KG,01,Maritime,201312,2013,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,54000,939470,EUROPE
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071410,KG,01,Maritime,201312,2013,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,212796,6157076,AMERICA
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02032990,KG,01,Maritime,201312,2013,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,112132,3115452,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02074500,KG,01,Maritime,201312,2013,1,1 - Live animals,02,02 - Meat and edible meat offal,"02074500 - Other, Frozen",1998,237320,EUROPE
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071420,KG,01,Maritime,201312,2013,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,102000,510354,AMERICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02069000,KG,01,Maritime,201312,2013,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",79392.2,798520,OCEANIA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071210,KG,01,Maritime,201312,2013,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,50000,257138,AMERICA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071420,KG,01,Maritime,201312,2013,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,25950,171613,AMERICA
Imports,CLP,Caledonspoort,LS,Lesotho,ZA,South Africa,02071300,KG,03,Road,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071300 - Cuts And Offal, Fresh Or Chilled",152,14439,AFRICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02072700,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",23184,306342,OCEANIA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071290,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,79388.8,618154,AMERICA
Imports,CTN,Cape Town,CN,China,ZA,South Africa,02071210,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,130050,614246,ASIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,24460,220783,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,8506.28,73429,OCEANIA
Imports,CTN,Cape Town,BE,Belgium,ZA,South Africa,02064900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,25001.9,209267,EUROPE
Imports,CTN,Cape Town,DK,Denmark,ZA,South Africa,02032990,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,24950,692435,EUROPE
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02031200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02031200 - Hams, Shoulders And Cuts Thereof, With Bone In",25000,689951,EUROPE
Imports,CTN,Cape Town,IL,Israel,ZA,South Africa,02071210,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,54000,247544,ASIA
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02032910,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,25442.16,748894,EUROPE
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02062100,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062100 - Tongues,7072,46565,OCEANIA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,1712504.74,23566345,AMERICA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071410,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,27600,144471,AMERICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02044200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,65655.81,1045870,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,43905.68,906683,OCEANIA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,378000,3814621,AMERICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02032200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02032200 - Hams, Shoulders And Cuts Thereof, With Bone In",24989.99,485829,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02064900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,99000,664425,AMERICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062100,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062100 - Tongues,18931.2,189171,OCEANIA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071290,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,28000,90426,AMERICA
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02032990,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,46321,1373699,EUROPE
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071210,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,2449731,12320256,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02072700,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",150000,2084743,AMERICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02032990,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,52991.3,863460,AMERICA
Imports,CTN,Cape Town,CN,China,ZA,South Africa,02064900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,22822.5,159986,ASIA
Imports,CTN,Cape Town,NL,Netherlands,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,2638666,30404327,EUROPE
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071210,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,77850,416865,AMERICA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,23250,243610,AMERICA
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02069000,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",38390.4,372483,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02069000,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",145456.35,1823823,OCEANIA
Imports,CTN,Cape Town,TH,Thailand,ZA,South Africa,02071410,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,69300,1434742,ASIA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071210,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,129750,702078,AMERICA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071420,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,374630,1403285,AMERICA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,27000,312262,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071410,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,256968,3928390,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071420,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,234370,1201014,AMERICA
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02064900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,49973.1,633076,EUROPE
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02032990,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,73012.9,1203697,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02064900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,173814.5,1664973,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02032910,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,600799,12696656,EUROPE
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02022000,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02022000 - Other Cuts With Bone In,149040.16,2213203,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02062900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,381659.13,4615807,OCEANIA
Imports,CLP,Caledonspoort,LS,Lesotho,ZA,South Africa,02023000,KG,03,Road,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,9000,9000,AFRICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02023000,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,57827.02,980063,OCEANIA
Imports,CTN,Cape Town,BE,Belgium,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,54000,612204,EUROPE
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02071210,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,25166,241277,EUROPE
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,93400,1139151,EUROPE
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,105440,1141934,AMERICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02032910,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,24991.5,660003,AMERICA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02062900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,28261.55,1085201,AMERICA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071290,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,224005,1321648,AMERICA
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02064900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,25000,135361,EUROPE
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02071420,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,293358,1513735,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02072700,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",304989,4002305,OCEANIA
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,598392,6177265,EUROPE
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02032910,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,49480,1312282,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02032910,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,650888,14574059,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02064900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,151136.05,1366140,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02064900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,24015,259720,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02032990,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,45527,1491488,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02071420,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,75205,337946,EUROPE
Imports,CTN,Cape Town,IT,Italy,ZA,South Africa,02101900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02101900 - Other,8042.35,769058,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02032990,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,73883,1563247,EUROPE
Imports,DBN,Durban,FR,France,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,24100,269942,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02032990,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,42567.22,889342,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02062900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,10091.6,99350,EUROPE
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02062900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,9445.44,55629,OCEANIA
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02069000,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",19282.6,128908,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02072700,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",274315,3228966,EUROPE
Imports,DBN,Durban,HU,Hungary,ZA,South Africa,02032910,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,25000,847654,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02064900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,7900,165032,EUROPE
Imports,CTN,Cape Town,DK,Denmark,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,754700,8244913,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,875826,10245781,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02071420,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,26000,137509,EUROPE
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02032910,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,173188.4,4932526,EUROPE
Imports,CTN,Cape Town,US,United States,ZA,South Africa,02032200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02032200 - Hams, Shoulders And Cuts Thereof, With Bone In",24958.66,474513,AMERICA
Imports,CTN,Cape Town,US,United States,ZA,South Africa,02032990,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,24954.76,780167,AMERICA
Imports,DBN,Durban,HU,Hungary,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,75024,892542,EUROPE
Imports,DBN,Durban,DK,Denmark,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,43000,475472,EUROPE
Imports,DBN,Durban,DK,Denmark,ZA,South Africa,02071290,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,52000,577406,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02032910,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,148202.5,4062130,EUROPE
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02044200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,338493.3,4866735,OCEANIA
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02062200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,15005.66,165108,EUROPE
Imports,DBN,Durban,IL,Israel,ZA,South Africa,02072700,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",63992.61,773061,ASIA
Imports,DBN,Durban,IL,Israel,ZA,South Africa,02071210,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,81594,373700,ASIA
Imports,DBN,Durban,IL,Israel,ZA,South Africa,02071410,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,13005,687738,ASIA
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,24370,268293,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071220,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",377920,1808424,AMERICA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02023000,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,174716.8,3569476,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,44500,379083,OCEANIA
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02064900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,25001.5,209704,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02069000,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",23920,165778,EUROPE
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02072700,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",25000,335471,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071290,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,654065.8,6734675,AMERICA
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02071290,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,50253,234524,EUROPE
Imports,CTN,Cape Town,IT,Italy,ZA,South Africa,02101200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02101200 - Bellies (Streaky) And Cuts Thereof,86.62,8992,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,1384265,15557970,EUROPE
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02050000,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02050000 - Meat Of Horses, Asses, Mules Or Hinnies, Fresh, Chilled Or Frozen",51479,1146722,AMERICA
Imports,CTN,Cape Town,TH,Thailand,ZA,South Africa,02074500,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02074500 - Other, Frozen",7300,477267,ASIA
Imports,CTN,Cape Town,TH,Thailand,ZA,South Africa,02074200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02074200 - Not Cut In Pieces, Frozen",2825,45924,ASIA
Imports,CTN,Cape Town,HU,Hungary,ZA,South Africa,02032910,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,25000,758850,EUROPE
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,237590,2374995,AMERICA
Imports,DBN,Durban,FR,France,ZA,South Africa,02064900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,24600,210619,EUROPE
Imports,DBN,Durban,CN,China,ZA,South Africa,02032910,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,24000,767744,ASIA
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,25200,311445,EUROPE
Imports,DBN,Durban,FR,France,ZA,South Africa,02032910,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,74000,2060264,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02071420,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,54180,212269,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02071420,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,100606.31,438514,EUROPE
Imports,DBN,Durban,HU,Hungary,ZA,South Africa,02071420,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,48000,156313,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02062200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,50018.88,545429,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,347490,3482196,EUROPE
Imports,CTN,Cape Town,US,United States,ZA,South Africa,02071410,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,101856.28,1780162,AMERICA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02042200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02042200 - Other Cuts With Bone In,25009.6,291853,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02064900,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,35251.2,243736,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02069000,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",31130.48,335074,OCEANIA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071210,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,11043484,52613130,AMERICA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071410,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,1305228.37,26849588,AMERICA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02044300,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02044300 - Boneless,77536.95,2404991,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02062200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,302910.92,2826056,OCEANIA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071420,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,730384,4433519,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02072700,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",100945,1000747,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02071210,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,26000,285084,AMERICA
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02071490,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,105508,1375427,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02072700,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",1240755,15581129,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02032200,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02032200 - Hams, Shoulders And Cuts Thereof, With Bone In",24989.82,469560,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02032990,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,201548.05,4793031,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02091000,KG,01,Maritime,201201,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02091000 - Of Pigs,53977.02,851389,AMERICA
