Region,Country Code,Country,Date,Year,Month,Meat Type,Description,Quantity,Value
AMERICA,AR,Argentina,2012-11-01,2012,11,Chicken,Other,640.5,7773511
OCEANIA,AU,Australia,2012-11-01,2012,11,Sheep/Goat,Boneless,78.907,2303494
OCEANIA,AU,Australia,2012-11-01,2012,11,Beef Offals - Frozen,Other,397.247,4696728
OCEANIA,AU,Australia,2012-11-01,2012,11,Chicken,Other,218.195,2375740
AMERICA,BR,Brazil,2012-11-01,2012,11,Chicken,"Cuts And Offal, Frozen",1201.253,13286964
EUROPE,ES,Spain,2012-11-01,2012,11,Pork Offals - Frozen,Livers,49.702,349900
AMERICA,CA,Canada,2012-11-01,2012,11,Chicken,Offal,25.2,74939
EUROPE,DE,Germany,2012-11-01,2012,11,Pork,Rib,440.3,6735382
AMERICA,US,United States,2012-11-01,2012,11,Chicken,"Not Cut In Pieces, Frozen",46.194,1008513
OCEANIA,AU,Australia,2012-11-01,2012,11,Pork Offals - Frozen,"Other, Frozen",98.368,1229082
EUROPE,BE,Belgium,2012-11-01,2012,11,Chicken,Other,346.995,5556992
AMERICA,BR,Brazil,2012-11-01,2012,11,Chicken,Mechanically deboned meat,8107.119,49677449
AMERICA,BR,Brazil,2012-11-01,2012,11,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",28.0,146180
AMERICA,BR,Brazil,2012-11-01,2012,11,Chicken,Other,4023.443,56493358
OCEANIA,AU,Australia,2012-11-01,2012,11,Beef Offals - Frozen,Livers,478.562,3989613
OCEANIA,AU,Australia,2012-11-01,2012,11,Pork Offals - Frozen,Other,138.795,953754
EUROPE,ES,Spain,2012-11-01,2012,11,Chicken,Other,25.0,285950
EUROPE,BE,Belgium,2012-11-01,2012,11,Chicken,Boneless cuts,27.055,180037
OCEANIA,NZ,New Zealand,2012-11-01,2012,11,Beef - Frozen,Other Cuts With Bone In,1.226,6314
OCEANIA,NZ,New Zealand,2012-11-01,2012,11,Beef Offals - Frozen,Other,36.884,396872
AMERICA,BR,Brazil,2012-11-01,2012,11,Chicken,Boneless cuts,595.302,13214456
AMERICA,BR,Brazil,2012-11-01,2012,11,Chicken,Offal,1114.828,7119411
EUROPE,IT,Italy,2012-11-01,2012,11,Smoked/In Brine/Salted Pork,Other,13.21,1175332
EUROPE,DE,Germany,2012-11-01,2012,11,Pork,Other,90.857,2729096
AMERICA,CA,Canada,2012-11-01,2012,11,Chicken,Mechanically deboned meat,98.0,532057
AMERICA,CA,Canada,2012-11-01,2012,11,Chicken,"Cuts And Offal, Frozen",422.538,3264629
EUROPE,DK,Denmark,2012-11-01,2012,11,Chicken,Other,354.892,4682509
EUROPE,IE,Ireland,2012-11-01,2012,11,Pork,Rib,25.2,494930
EUROPE,FR,France,2012-11-01,2012,11,Chicken,Other,74.7,1047658
EUROPE,DE,Germany,2012-11-01,2012,11,Pork,Rib,530.668,14088050
EUROPE,DE,Germany,2012-11-01,2012,11,Pork Offals - Frozen,Other,70.962,1166882
EUROPE,GB,United Kingdom,2012-11-01,2012,11,Pork,Other,20.96,72317
EUROPE,FR,France,2012-11-01,2012,11,Pork,Rib,98.801,2953756
OCEANIA,AU,Australia,2012-11-01,2012,11,Sheep/Goat,Other Cuts With Bone In,283.854,3797865
ASIA,TH,Thailand,2012-11-01,2012,11,Chicken,Boneless cuts,65.628,1460688
EUROPE,DE,Germany,2012-11-01,2012,11,Chicken,Offal,25.7,166222
EUROPE,DE,Germany,2012-11-01,2012,11,Chicken,Other,1632.169,23743372
EUROPE,DE,Germany,2012-11-01,2012,11,Chicken,"Other, Frozen",75.024,293257
AMERICA,AR,Argentina,2012-11-01,2012,11,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",1051.84,4984309
AMERICA,AR,Argentina,2012-11-01,2012,11,Chicken,Offal,646.505,2747452
AMERICA,US,United States,2012-11-01,2012,11,Chicken,"Cuts And Offal, Frozen",149.982,2002388
AMERICA,CA,Canada,2012-11-01,2012,11,Pork Offals - Frozen,Other,125.485,952199
OCEANIA,AU,Australia,2012-11-01,2012,11,Beef - Frozen,Boneless,97.896,2080986
OCEANIA,AU,Australia,2012-11-01,2012,11,Beef - Frozen,Other Cuts With Bone In,143.471,2484893
OCEANIA,AU,Australia,2012-11-01,2012,11,Other,Other,18.18,229345
EUROPE,GB,United Kingdom,2012-11-01,2012,11,Beef Offals - Frozen,Livers,317.72,2518634
EUROPE,GB,United Kingdom,2012-11-01,2012,11,Chicken,Mechanically deboned meat,25.145,283463
EUROPE,GB,United Kingdom,2012-11-01,2012,11,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",79.05,443276
EUROPE,DE,Germany,2012-11-01,2012,11,Chicken,Other,83.94,1218684
EUROPE,DK,Denmark,2012-11-01,2012,11,Pork,Other,25.819,728425
EUROPE,DK,Denmark,2012-11-01,2012,11,Chicken,Offal,150.768,1050402
EUROPE,GB,United Kingdom,2012-11-01,2012,11,Chicken,"Cuts And Offal, Frozen",25.219,187526
EUROPE,DK,Denmark,2012-11-01,2012,11,Pork,Rib,23.88,270661
EUROPE,ES,Spain,2012-11-01,2012,11,Pork,Rib,198.494,5549791
EUROPE,ES,Spain,2012-11-01,2012,11,Pork Offals - Frozen,"Other, Frozen",23.809,272461
EUROPE,ES,Spain,2012-11-01,2012,11,Chicken,Other,75.2,1073806
EUROPE,HU,Hungary,2012-11-01,2012,11,Chicken,Offal,123.7,797850
EUROPE,IE,Ireland,2012-11-01,2012,11,Chicken,Other,206.085,2348800
EUROPE,IE,Ireland,2012-11-01,2012,11,Beef Offals - Frozen,Livers,101.399,815726
EUROPE,ES,Spain,2012-11-01,2012,11,Pork Offals - Frozen,Other,50.01,177236
EUROPE,GB,United Kingdom,2012-11-01,2012,11,Chicken,Other,2779.323,42497290
EUROPE,GB,United Kingdom,2012-11-01,2012,11,Pork,Rib,125.5,3183606
EUROPE,GB,United Kingdom,2012-11-01,2012,11,Chicken,Offal,97.716,427062
EUROPE,IE,Ireland,2012-11-01,2012,11,Chicken,Offal,45.0,181064
EUROPE,HU,Hungary,2012-11-01,2012,11,Chicken,Other,75.024,1231523
EUROPE,NL,Netherlands,2012-11-01,2012,11,Chicken,Boneless cuts,54.111,359805
OCEANIA,NZ,New Zealand,2012-11-01,2012,11,Beef Offals - Frozen,Tongues,18.713,124488
ASIA,ID,Indonesia,2012-11-01,2012,11,Other,Of Reptiles (Including Snakes And Turtles),0.036,3100
ASIA,CN,China,2012-11-01,2012,11,Beef - Frozen,Boneless,1.779,3115
ASIA,CN,China,2012-11-01,2012,11,Chicken,"Other, Fresh Or Chilled",0.145,388
EUROPE,IT,Italy,2012-11-01,2012,11,Smoked/In Brine/Salted Pork,Other,13.099,1047448
AMERICA,AR,Argentina,2012-11-01,2012,11,Beef - Fresh,Boneless,1.157,99604
OCEANIA,AU,Australia,2012-11-01,2012,11,Beef - Fresh,Boneless,0.797,149814
OCEANIA,AU,Australia,2012-11-01,2012,11,Beef - Frozen,Boneless,0.05,3796
ASIA,CN,China,2012-11-01,2012,11,Chicken,Other,2.184,5817
ASIA,CN,China,2012-11-01,2012,11,Chicken,"Other, Fresh Or Chilled",0.099,264
ASIA,CN,China,2012-11-01,2012,11,Other,Of Rabbits Or Hares,0.571,1523
ASIA,CN,China,2012-11-01,2012,11,Sheep/Goat,Boneless,3.214,8559
EUROPE,IT,Italy,2012-11-01,2012,11,Smoked/In Brine/Salted Pork,Bellies (Streaky) And Cuts Thereof,0.659,70033
EUROPE,PT,Portugal,2012-11-01,2012,11,Smoked/In Brine/Salted Pork,Other,0.3,23399
EUROPE,FR,France,2012-11-01,2012,11,Chicken,"Fatty Livers, Fresh Or Chilled",0.338,19469
EUROPE,FR,France,2012-11-01,2012,11,Other,Other,0.178,12637
AMERICA,BR,Brazil,2012-11-01,2012,11,Chicken,Boneless cuts,27.0,624159
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef - Frozen,Carcasses,141.486,5399098
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef - Frozen,Other Cuts With Bone In,122.095,3630605
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef - Fresh,Carcasses,25.122,870489
EUROPE,DE,Germany,2012-11-01,2012,11,Chicken,Other,377.52,5701229
AMERICA,AR,Argentina,2012-11-01,2012,11,Chicken,Mechanically deboned meat,25.95,105630
AMERICA,BR,Brazil,2012-11-01,2012,11,Chicken,Mechanically deboned meat,204.0,1060416
AMERICA,BR,Brazil,2012-11-01,2012,11,Chicken,Other,49.8,684464
AFRICA,NAM,Namibia,2012-11-01,2012,11,Sheep/Goat,Carcasses,241.736,9741550
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef Offals - Frozen,Other,110.912,955515
AFRICA,NAM,Namibia,2012-11-01,2012,11,Smoked/In Brine/Salted Beef,Other,0.004,300
AFRICA,LS,Lesotho,2012-11-01,2012,11,Beef - Fresh,Boneless,0.3,6039
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef - Frozen,Boneless,469.506,7841522
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef - Fresh,Boneless,55.216,1894444
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef Offals - Fresh,Other,6.058,15146
AFRICA,NAM,Namibia,2012-11-01,2012,11,Sheep/Goat,Carcasses,7.03,279940
AFRICA,NAM,Namibia,2012-11-01,2012,11,Pork Offals - Frozen,"Other, Frozen",63.52,539828
AFRICA,NAM,Namibia,2012-11-01,2012,11,Other,Other,22.715,235749
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef - Fresh,Other Cuts With Bone In,135.646,4538689
AFRICA,NAM,Namibia,2012-11-01,2012,11,Sheep/Goat,"Carcasses Of Lamb, Fresh Or Chilled",64.774,1106520
AFRICA,NAM,Namibia,2012-11-01,2012,11,Sheep/Goat,"Carcasses Of Lamb, Frozen",153.86,5746868
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef Offals - Frozen,Tongues,2.211,19905
AFRICA,NAM,Namibia,2012-11-01,2012,11,Smoked/In Brine/Salted Beef,Other,13.153,1738745
EUROPE,BE,Belgium,2012-11-01,2012,11,Chicken,Other,28.62,428294
OCEANIA,AU,Australia,2012-11-01,2012,11,Chicken,Other,22.0,222312
EUROPE,DE,Germany,2012-11-01,2012,11,Chicken,Mechanically deboned meat,24.541,169973
EUROPE,NL,Netherlands,2012-11-01,2012,11,Pork,Rib,27.0,740731
EUROPE,NL,Netherlands,2012-11-01,2012,11,Chicken,Other,108.0,1555360
EUROPE,ES,Spain,2012-11-01,2012,11,Chicken,Offal,24.232,87822
EUROPE,FR,France,2012-11-01,2012,11,Pork,Rib,16.0,411089
AFRICA,BW,Botswana,2012-11-01,2012,11,Beef - Fresh,Boneless,43.077,1807465
EUROPE,FR,France,2012-12-01,2012,12,Pork,Rib,15.62,406346
EUROPE,GB,United Kingdom,2012-12-01,2012,12,Pork,Rib,25.0,603258
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef - Frozen,Boneless,17.412,565890
AFRICA,BW,Botswana,2012-11-01,2012,11,Beef - Frozen,Other Cuts With Bone In,128.033,3951597
AFRICA,BW,Botswana,2012-11-01,2012,11,Beef - Frozen,Boneless,819.306,31888689
AFRICA,LS,Lesotho,2012-11-01,2012,11,Smoked/In Brine/Salted Pork,"Hams, Shoulders And Cuts Thereof, With Bone In",0.055,1149
OCEANIA,NZ,New Zealand,2012-12-01,2012,12,Beef Offals - Frozen,Other,3.971,38613
EUROPE,DE,Germany,2012-12-01,2012,12,Chicken,Other,188.8,2877349
EUROPE,DE,Germany,2012-12-01,2012,12,Pork Offals - Frozen,Other,39.505,271408
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef - Frozen,Other Cuts With Bone In,464.34,16064466
AFRICA,NAM,Namibia,2012-11-01,2012,11,Smoked/In Brine/Salted Beef,Other,13.502,1556266
AFRICA,BW,Botswana,2012-11-01,2012,11,Beef Offals - Frozen,Other,22.422,445014
EUROPE,BE,Belgium,2012-12-01,2012,12,Chicken,Other,27.0,444467
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef - Fresh,Carcasses,2.077,96340
AFRICA,NAM,Namibia,2012-11-01,2012,11,Pork,Carcasses,17.169,685086
AFRICA,NAM,Namibia,2012-11-01,2012,11,Sheep/Goat,Other Cuts With Bone In,0.004,69
AFRICA,NAM,Namibia,2012-12-01,2012,12,Smoked/In Brine/Salted Beef,Other,0.003,150
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef - Frozen,Boneless,23.339,758527
AFRICA,NAM,Namibia,2012-12-01,2012,12,Other,Other,23.475,76009
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef - Fresh,Carcasses,34.822,1238058
AFRICA,NAM,Namibia,2012-12-01,2012,12,Smoked/In Brine/Salted Beef,Other,12.538,1776222
AFRICA,NAM,Namibia,2012-12-01,2012,12,Sheep/Goat,"Carcasses Of Lamb, Frozen",92.327,3635801
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef - Fresh,Other Cuts With Bone In,190.252,6709269
AFRICA,NAM,Namibia,2012-11-01,2012,11,Sheep/Goat,Carcasses,37.29,977058
AFRICA,NAM,Namibia,2012-11-01,2012,11,Beef Offals - Frozen,Other,9.848,472682
AFRICA,NAM,Namibia,2012-11-01,2012,11,Chicken,Mechanically deboned meat,0.002,20
AMERICA,BR,Brazil,2012-12-01,2012,12,Chicken,Offal,25.92,99006
AFRICA,NAM,Namibia,2012-11-01,2012,11,Smoked/In Brine/Salted Beef,Other,0.11,10000
AFRICA,NAM,Namibia,2012-11-01,2012,11,Pork,Other,60.178,1489634
AFRICA,NAM,Namibia,2012-11-01,2012,11,Other,Other,1.04,26620
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef - Fresh,Other Cuts With Bone In,9.79,394675
AFRICA,BW,Botswana,2012-12-01,2012,12,Beef - Frozen,Other Cuts With Bone In,7.532,212426
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef Offals - Frozen,Other,31.522,170765
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef Offals - Frozen,Livers,0.045,500
AFRICA,NAM,Namibia,2012-12-01,2012,12,Smoked/In Brine/Salted Pork,Other,0.195,19425
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef - Frozen,Carcasses,99.801,3933590
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef - Frozen,Other Cuts With Bone In,138.762,4843365
AFRICA,NAM,Namibia,2012-12-01,2012,12,Sheep/Goat,"Carcasses Of Lamb, Fresh Or Chilled",112.476,4320027
AFRICA,NAM,Namibia,2012-12-01,2012,12,Sheep/Goat,Carcasses,264.274,10482213
AFRICA,BW,Botswana,2012-12-01,2012,12,Beef - Frozen,Boneless,900.025,30887836
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef Offals - Fresh,Livers,0.869,11301
AFRICA,NAM,Namibia,2012-12-01,2012,12,Smoked/In Brine/Salted Beef,Other,0.163,14500
AFRICA,NAM,Namibia,2012-12-01,2012,12,Smoked/In Brine/Salted Meat,Other,0.711,65804
AFRICA,NAM,Namibia,2012-12-01,2012,12,Pork,Other,34.032,657046
AMERICA,BR,Brazil,2012-12-01,2012,12,Chicken,Mechanically deboned meat,108.0,566378
AFRICA,BW,Botswana,2012-12-01,2012,12,Beef - Fresh,Boneless,80.397,3525179
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef - Frozen,Boneless,70.702,1655691
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef - Fresh,Carcasses,17.9,555619
AFRICA,BW,Botswana,2012-12-01,2012,12,Beef Offals - Frozen,Other,29.317,564539
AFRICA,BW,Botswana,2012-12-01,2012,12,Beef - Frozen,Boneless,95.76,1998990
AFRICA,NAM,Namibia,2012-12-01,2012,12,Pork Offals - Frozen,"Other, Frozen",80.2,671038
AFRICA,NAM,Namibia,2012-12-01,2012,12,Sheep/Goat,Carcasses,50.949,1424918
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef - Frozen,Carcasses,15.097,313339
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef - Frozen,Other Cuts With Bone In,252.13,9224419
AFRICA,NAM,Namibia,2012-12-01,2012,12,Pork,Carcasses,31.57,1255865
EUROPE,NL,Netherlands,2012-12-01,2012,12,Chicken,Other,84.0,1267842
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef - Fresh,Carcasses,13.975,267774
OCEANIA,NZ,New Zealand,2012-12-01,2012,12,Pork Offals - Frozen,"Other, Frozen",53.689,520235
AFRICA,NAM,Namibia,2012-12-01,2012,12,Smoked/In Brine/Salted Beef,Other,14.472,1673465
AFRICA,NAM,Namibia,2012-12-01,2012,12,Pork,Other,0.001,10
AFRICA,NAM,Namibia,2012-12-01,2012,12,Sheep/Goat,Other Cuts With Bone In,0.7,9600
AFRICA,NAM,Namibia,2012-12-01,2012,12,Beef Offals - Fresh,Other,23.734,174191
AFRICA,BW,Botswana,2012-12-01,2012,12,Smoked/In Brine/Salted Beef,Other,20.005,581299
AFRICA,BW,Botswana,2012-12-01,2012,12,Smoked/In Brine/Salted Meat,Other,13.378,117295
AFRICA,BW,Botswana,2012-12-01,2012,12,Smoked/In Brine/Salted Beef,Other,13.817,141540
AFRICA,BW,Botswana,2012-12-01,2012,12,Smoked/In Brine/Salted Beef,Other,6.683,66838
AFRICA,BW,Botswana,2012-12-01,2012,12,Smoked/In Brine/Salted Meat,Other,3.95,39500
AFRICA,BW,Botswana,2012-12-01,2012,12,Smoked/In Brine/Salted Pork,Other,0.574,5740
AFRICA,BW,Botswana,2012-12-01,2012,12,Smoked/In Brine/Salted Meat,Of Primates,5.244,46190
ASIA,HK,Hong Kong,2012-12-01,2012,12,Other,Other,0.026,794
EUROPE,DE,Germany,2012-12-01,2012,12,Pork,Other,0.011,132
EUROPE,HU,Hungary,2012-12-01,2012,12,Chicken,"Cuts And Offal, Frozen",0.06,9729
EUROPE,FR,France,2012-12-01,2012,12,Chicken,"Fatty Livers, Fresh Or Chilled",0.082,5440
AFRICA,LS,Lesotho,2012-12-01,2012,12,Beef - Fresh,Boneless,0.015,1332
EUROPE,IT,Italy,2012-12-01,2012,12,Smoked/In Brine/Salted Pork,Other,0.029,8967
EUROPE,FR,France,2012-12-01,2012,12,Chicken,"Other, Frozen",0.46,146135
AMERICA,US,United States,2012-12-01,2012,12,Pork,Other,48.987,705309
AMERICA,US,United States,2012-12-01,2012,12,Chicken,Offal,289.848,1613894
AMERICA,US,United States,2012-12-01,2012,12,Chicken,Other,424.995,4650263
AMERICA,US,United States,2012-12-01,2012,12,Chicken,Boneless cuts,328.401,5896184
AMERICA,US,United States,2012-12-01,2012,12,Chicken,"Cuts And Offal, Frozen",495.028,4355844
EUROPE,NL,Netherlands,2012-12-01,2012,12,Chicken,Other,1095.7,16497643
EUROPE,NL,Netherlands,2012-12-01,2012,12,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",162.0,977133
EUROPE,NL,Netherlands,2012-12-01,2012,12,Chicken,Mechanically deboned meat,26.92,193339
ASIA,TH,Thailand,2012-12-01,2012,12,Chicken,Boneless cuts,96.912,1984496
EUROPE,NL,Netherlands,2012-12-01,2012,12,Chicken,Boneless cuts,27.0,176515
ASIA,TH,Thailand,2012-12-01,2012,12,Chicken,Mechanically deboned meat,313.005,1178403
OCEANIA,NZ,New Zealand,2012-12-01,2012,12,Sheep/Goat,Other Cuts With Bone In,14.092,260735
OCEANIA,NZ,New Zealand,2012-12-01,2012,12,Beef - Frozen,Other Cuts With Bone In,21.145,208763
ASIA,TH,Thailand,2012-12-01,2012,12,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",110.4,379649
OCEANIA,NZ,New Zealand,2012-12-01,2012,12,Beef Offals - Frozen,Other,102.787,1204770
EUROPE,NL,Netherlands,2012-12-01,2012,12,Chicken,Offal,27.0,163135
OCEANIA,NZ,New Zealand,2012-12-01,2012,12,Beef Offals - Frozen,Livers,46.008,356386
OCEANIA,NZ,New Zealand,2012-12-01,2012,12,Pork Offals - Frozen,"Other, Frozen",25.192,511061
ASIA,IL,Israel,2012-12-01,2012,12,Chicken,Boneless cuts,14.4,746919
EUROPE,IE,Ireland,2012-12-01,2012,12,Beef Offals - Frozen,Livers,26.02,216684
EUROPE,FR,France,2012-12-01,2012,12,Smoked/In Brine/Salted Pork,Bellies (Streaky) And Cuts Thereof,25.078,685338
EUROPE,GB,United Kingdom,2012-12-01,2012,12,Chicken,"Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",129.99,678761
EUROPE,GB,United Kingdom,2012-12-01,2012,12,Chicken,"Cuts And Offal, Frozen",75.0,900692
EUROPE,GB,United Kingdom,2012-12-01,2012,12,Chicken,Offal,49.0,248945
EUROPE,GB,United Kingdom,2012-12-01,2012,12,Beef Offals - Frozen,Other,46.144,572963
EUROPE,IE,Ireland,2012-12-01,2012,12,Chicken,Offal,133.368,577127
EUROPE,HU,Hungary,2012-12-01,2012,12,Chicken,Other,225.072,2657161
AMERICA,BR,Brazil,2012-12-01,2012,12,Chicken,"Cuts And Offal, Frozen",1549.99,16649240
AMERICA,AR,Argentina,2012-12-01,2012,12,Chicken,Mechanically deboned meat,391.3,1449038
EUROPE,BE,Belgium,2012-12-01,2012,12,Chicken,Other,296.5,4491228
EUROPE,GB,United Kingdom,2012-12-01,2012,12,Beef Offals - Frozen,Livers,373.336,3068159
EUROPE,GB,United Kingdom,2012-12-01,2012,12,Chicken,Other,1571.992,24720695
EUROPE,DE,Germany,2012-12-01,2012,12,Pork Offals - Frozen,Other,24.936,410822
EUROPE,BE,Belgium,2012-12-01,2012,12,Pork,Rib,100.28,2217018
EUROPE,FR,France,2012-12-01,2012,12,Chicken,Other,24.7,414207
OCEANIA,NZ,New Zealand,2012-12-01,2012,12,Sheep/Goat,Other Cuts With Bone In,37.172,868605
EUROPE,ES,Spain,2012-12-01,2012,12,Pork,Rib,314.471,8049686
EUROPE,ES,Spain,2012-12-01,2012,12,Pork Offals - Frozen,Other,23.973,316120
EUROPE,DE,Germany,2012-12-01,2012,12,Chicken,Other,488.12,7435259
OCEANIA,NZ,New Zealand,2012-12-01,2012,12,Beef Offals - Frozen,Tongues,19.584,131777
EUROPE,DE,Germany,2012-12-01,2012,12,Pork Offals - Frozen,"Other, Frozen",25.2,216762
EUROPE,NL,Netherlands,2012-12-01,2012,12,Chicken,Other,1041.01,15627373
EUROPE,IE,Ireland,2012-12-01,2012,12,Chicken,"Other, Frozen",25.0,605192
AMERICA,CA,Canada,2012-12-01,2012,12,Pork,"Hams, Shoulders And Cuts Thereof, With Bone In",26.502,449109
AMERICA,CA,Canada,2012-12-01,2012,12,Pork,Other,526.768,13885579
AMERICA,CA,Canada,2012-12-01,2012,12,Pork Offals - Frozen,Other,123.98,810371
EUROPE,GB,United Kingdom,2012-12-01,2012,12,Pork Offals - Frozen,Other,25.0,250698
EUROPE,GB,United Kingdom,2012-12-01,2012,12,Pork,Rib,100.0,2485502
EUROPE,GB,United Kingdom,2012-12-01,2012,12,Pork,Rib,25.52,621334
EUROPE,DE,Germany,2012-12-01,2012,12,Pork,Rib,829.433,23836065
EUROPE,IE,Ireland,2012-12-01,2012,12,Chicken,Other,24.85,368040
ASIA,IL,Israel,2012-12-01,2012,12,Chicken,"Cuts And Offal, Frozen",8.934,443757
EUROPE,IE,Ireland,2012-12-01,2012,12,Chicken,Other,202.22,2662175
OCEANIA,AU,Australia,2012-12-01,2012,12,Beef Offals - Frozen,Other,591.051,7149070
OCEANIA,AU,Australia,2012-12-01,2012,12,Sheep/Goat,Other Cuts With Bone In,204.235,1925159
EUROPE,HU,Hungary,2012-12-01,2012,12,Chicken,Offal,73.35,465152
EUROPE,FR,France,2012-12-01,2012,12,Pork Offals - Frozen,Other,25.0,304535
AMERICA,AR,Argentina,2012-12-01,2012,12,Chicken,Boneless cuts,212.0,4740173
AMERICA,AR,Argentina,2012-12-01,2012,12,Beef Offals - Frozen,Other,25.783,879634
EUROPE,ES,Spain,2012-12-01,2012,12,Fat,Of Pigs,25.073,223095
OCEANIA,AU,Australia,2012-12-01,2012,12,Other,Other,36.37,504440
OCEANIA,AU,Australia,2012-12-01,2012,12,Beef - Frozen,Other Cuts With Bone In,244.56,3656836
EUROPE,DK,Denmark,2012-12-01,2012,12,Chicken,Other,144.548,1781472
EUROPE,DK,Denmark,2012-12-01,2012,12,Chicken,Offal,251.334,1212632
AMERICA,AR,Argentina,2012-12-01,2012,12,Chicken,Other,368.17,4774463
AMERICA,AR,Argentina,2012-12-01,2012,12,Chicken,Offal,595.71,2579561
EUROPE,GB,United Kingdom,2012-12-01,2012,12,Chicken,Other,25.0,164937
EUROPE,FR,France,2012-12-01,2012,12,Pork,Rib,147.58,4192128
AMERICA,US,United States,2012-12-01,2012,12,Pork,Other,24.004,414165
EUROPE,DK,Denmark,2012-12-01,2012,12,Pork,Rib,47.76,538336
EUROPE,DE,Germany,2012-12-01,2012,12,Pork,Rib,49.86,1599916
OCEANIA,NZ,New Zealand,2012-12-01,2012,12,Pork Offals - Frozen,"Other, Frozen",29.029,237726
EUROPE,NL,Netherlands,2012-12-01,2012,12,Chicken,Mechanically deboned meat,56.002,374536
ASIA,TH,Thailand,2012-12-01,2012,12,Chicken,Boneless cuts,87.85,2261685
OCEANIA,NZ,New Zealand,2012-12-01,2012,12,Beef Offals - Frozen,Other,7.802,102756
EUROPE,DE,Germany,2012-12-01,2012,12,Pork,Other,118.714,3637999
AMERICA,BR,Brazil,2012-12-01,2012,12,Chicken,Other,1643.149,24564544
AMERICA,BR,Brazil,2012-12-01,2012,12,Chicken,Boneless cuts,565.74,12320002
AMERICA,BR,Brazil,2012-12-01,2012,12,Chicken,Mechanically deboned meat,6390.641,38718203
AMERICA,CA,Canada,2012-12-01,2012,12,Chicken,Other,255.83,3094554
AMERICA,BR,Brazil,2012-12-01,2012,12,Chicken,Offal,158.84,850639
EUROPE,DE,Germany,2012-12-01,2012,12,Chicken,Other,274.8,3632495
EUROPE,BE,Belgium,2012-12-01,2012,12,Pork,Rib,25.659,652920
EUROPE,DE,Germany,2012-12-01,2012,12,Pork Offals - Frozen,Other,105.967,1057748
OCEANIA,AU,Australia,2012-12-01,2012,12,Beef Offals - Frozen,Livers,22.61,198410
OCEANIA,AU,Australia,2012-12-01,2012,12,Chicken,Other,194.32,2109009
OCEANIA,AU,Australia,2012-12-01,2012,12,Sheep/Goat,Boneless,56.793,2103132
OCEANIA,AU,Australia,2012-12-01,2012,12,Beef Offals - Frozen,Livers,578.27,4585017
OCEANIA,AU,Australia,2012-12-01,2012,12,Beef - Frozen,Boneless,240.734,5714680
AMERICA,AR,Argentina,2012-12-01,2012,12,Chicken,Mechanically deboned meat,25.95,76927
OCEANIA,AU,Australia,2012-12-01,2012,12,Sheep/Goat,Carcasses,50.498,801113
AMERICA,CA,Canada,2012-12-01,2012,12,Chicken,"Cuts And Offal, Frozen",454.86,2961793
EUROPE,GB,United Kingdom,2012-12-01,2012,12,Chicken,Other,93.968,1230827
ASIA,TH,Thailand,2012-12-01,2012,12,Chicken,"Not Cut In Pieces, Frozen",2.85,369590
EUROPE,ES,Spain,2012-12-01,2012,12,Pork,Rib,50.0,1234801
EUROPE,ES,Spain,2012-12-01,2012,12,Smoked/In Brine/Salted Pork,Other,2.304,258839
OCEANIA,AU,Australia,2012-12-01,2012,12,Beef Offals - Frozen,Tongues,18.839,322902
AMERICA,CA,Canada,2012-12-01,2012,12,Pork,Other,105.757,2658174
AMERICA,BR,Brazil,2012-12-01,2012,12,Chicken,Other,515.34,6822345
